"X","X_id","genre"
57460,"ObjectId(5714dec425ac0d8aee38e55b)","Heavy metal music"
57460,"ObjectId(5714dec425ac0d8aee38e55b)","Alternative metal"
57462,"ObjectId(5714dec425ac0d8aee38e55d)","Heavy metal music"
57463,"ObjectId(5714dec425ac0d8aee38e55e)","Alternative metal"
57464,"ObjectId(5714dec425ac0d8aee38e55f)","Alternative metal"
57464,"ObjectId(5714dec425ac0d8aee38e55f)","Heavy metal music"
57469,"ObjectId(5714dec425ac0d8aee38e564)","Alternative metal"
57469,"ObjectId(5714dec425ac0d8aee38e564)","Heavy metal music"
57474,"ObjectId(5714dec425ac0d8aee38e569)","Alternative metal"
57474,"ObjectId(5714dec425ac0d8aee38e569)","Heavy metal music"
57477,"ObjectId(5714dec425ac0d8aee38e56c)","Alternative metal"
57477,"ObjectId(5714dec425ac0d8aee38e56c)","Heavy metal music"
57482,"ObjectId(5714dec425ac0d8aee38e571)","Heavy metal music"
57482,"ObjectId(5714dec425ac0d8aee38e571)","Alternative metal"
57484,"ObjectId(5714dec425ac0d8aee38e573)","Alternative metal"
57489,"ObjectId(5714dec425ac0d8aee38e578)","Alternative metal"
57493,"ObjectId(5714dec425ac0d8aee38e57c)","Alternative metal"
57493,"ObjectId(5714dec425ac0d8aee38e57c)","Doom metal"
57493,"ObjectId(5714dec425ac0d8aee38e57c)","Sludge metal"
57504,"ObjectId(5714dec425ac0d8aee38e587)","Heavy metal music"
57504,"ObjectId(5714dec425ac0d8aee38e587)","Alternative metal"
57507,"ObjectId(5714dec425ac0d8aee38e58a)","Doom metal"
57507,"ObjectId(5714dec425ac0d8aee38e58a)","Heavy metal music"
57514,"ObjectId(5714dec425ac0d8aee38e591)","Doom metal"
57514,"ObjectId(5714dec425ac0d8aee38e591)","Alternative metal"
57514,"ObjectId(5714dec425ac0d8aee38e591)","Sludge metal"
57516,"ObjectId(5714dec425ac0d8aee38e593)","Doom metal"
57516,"ObjectId(5714dec425ac0d8aee38e593)","Alternative metal"
61838,"ObjectId(5714dec425ac0d8aee38f675)","Metalcore"
61840,"ObjectId(5714dec425ac0d8aee38f677)","Heavy metal music"
61869,"ObjectId(5714dec425ac0d8aee38f694)","Alternative metal"
61887,"ObjectId(5714dec425ac0d8aee38f6a6)","Metalcore"
61888,"ObjectId(5714dec425ac0d8aee38f6a7)","Metalcore"
61889,"ObjectId(5714dec425ac0d8aee38f6a8)","Heavy metal music"
61890,"ObjectId(5714dec425ac0d8aee38f6a9)","Heavy metal music"
64288,"ObjectId(5714dec425ac0d8aee390007)","Power metal"
64288,"ObjectId(5714dec425ac0d8aee390007)","Speed metal"
65851,"ObjectId(5714dec425ac0d8aee390622)","Alternative metal"
65882,"ObjectId(5714dec425ac0d8aee390641)","Alternative metal"
65896,"ObjectId(5714dec425ac0d8aee39064f)","Alternative metal"
65933,"ObjectId(5714dec425ac0d8aee390674)","Alternative metal"
65987,"ObjectId(5714dec425ac0d8aee3906aa)","Alternative metal"
66037,"ObjectId(5714dec425ac0d8aee3906dc)","Alternative metal"
67032,"ObjectId(5714dec425ac0d8aee390abf)","Alternative metal"
67033,"ObjectId(5714dec425ac0d8aee390ac0)","Heavy metal music"
67043,"ObjectId(5714dec425ac0d8aee390aca)","Alternative metal"
67043,"ObjectId(5714dec425ac0d8aee390aca)","Speed metal"
67043,"ObjectId(5714dec425ac0d8aee390aca)","Heavy metal music"
67057,"ObjectId(5714dec425ac0d8aee390ad8)","Heavy metal music"
67057,"ObjectId(5714dec425ac0d8aee390ad8)","Speed metal"
67063,"ObjectId(5714dec425ac0d8aee390ade)","Heavy metal music"
67063,"ObjectId(5714dec425ac0d8aee390ade)","Alternative metal"
67844,"ObjectId(5714dec425ac0d8aee390deb)","Doom metal"
73513,"ObjectId(5714dec425ac0d8aee392410)","Glam metal"
87458,"ObjectId(5714dec425ac0d8aee395a89)","Heavy metal music"
87459,"ObjectId(5714dec425ac0d8aee395a8a)","Heavy metal music"
