"X","X_id","genre"
673778,"ObjectId(5714ded025ac0d8aee424c9a)","Post-punk revival"
673785,"ObjectId(5714ded025ac0d8aee424ca1)","Post-punk revival"
673786,"ObjectId(5714ded025ac0d8aee424ca2)","Post-punk revival"
673789,"ObjectId(5714ded025ac0d8aee424ca5)","Post-punk revival"
673790,"ObjectId(5714ded025ac0d8aee424ca6)","Post-punk revival"
673796,"ObjectId(5714ded025ac0d8aee424cac)","Post-punk revival"
673797,"ObjectId(5714ded025ac0d8aee424cad)","Post-punk revival"
673820,"ObjectId(5714ded025ac0d8aee424cc4)","Post-punk revival"
673832,"ObjectId(5714ded025ac0d8aee424cd0)","Post-punk"
673837,"ObjectId(5714ded025ac0d8aee424cd5)","Post-punk"
673842,"ObjectId(5714ded025ac0d8aee424cda)","Post-punk"
673846,"ObjectId(5714ded025ac0d8aee424cde)","Post-punk"
673850,"ObjectId(5714ded025ac0d8aee424ce2)","Post-punk revival"
673851,"ObjectId(5714ded025ac0d8aee424ce3)","Post-punk revival"
686381,"ObjectId(5714ded025ac0d8aee427dd5)","Post-punk"
691620,"ObjectId(5714ded125ac0d8aee42924c)","Post-punk"
720886,"ObjectId(5714ded125ac0d8aee43049e)","Proto-punk"
723423,"ObjectId(5714ded125ac0d8aee430e87)","Post-punk"
724546,"ObjectId(5714ded125ac0d8aee4312ea)","Post-punk"
727484,"ObjectId(5714ded125ac0d8aee431e64)","Post-punk"
727784,"ObjectId(5714ded125ac0d8aee431f90)","Post-punk"
734625,"ObjectId(5714ded125ac0d8aee433a49)","Gypsy punk"
734667,"ObjectId(5714ded125ac0d8aee433a73)","Gypsy punk"
734681,"ObjectId(5714ded125ac0d8aee433a81)","Gypsy punk"
742644,"ObjectId(5714ded225ac0d8aee43599c)","Post-punk"
743707,"ObjectId(5714ded225ac0d8aee435dc3)","Post-punk"
746338,"ObjectId(5714ded225ac0d8aee43680a)","Post-punk"
746341,"ObjectId(5714ded225ac0d8aee43680d)","Post-punk"
746342,"ObjectId(5714ded225ac0d8aee43680e)","Post-punk"
746554,"ObjectId(5714ded225ac0d8aee4368e2)","Post-punk"
751756,"ObjectId(5714ded225ac0d8aee437d34)","Post-punk"
763138,"ObjectId(5714ded225ac0d8aee43a9ab)","Proto-punk"
766287,"ObjectId(5714ded225ac0d8aee43b5f8)","Hardcore punk"
775681,"ObjectId(5714ded225ac0d8aee43daaa)","Proto-punk"
784583,"ObjectId(5714ded225ac0d8aee43fd67)","Christian punk"
