"X","X_id","genre"
8883,"ObjectId(5714dec325ac0d8aee38279a)","Pop music"
8883,"ObjectId(5714dec325ac0d8aee38279a)","Europop"
8885,"ObjectId(5714dec325ac0d8aee38279c)","Pop music"
8885,"ObjectId(5714dec325ac0d8aee38279c)","Europop"
8888,"ObjectId(5714dec325ac0d8aee38279f)","Pop music"
8888,"ObjectId(5714dec325ac0d8aee38279f)","Europop"
8889,"ObjectId(5714dec325ac0d8aee3827a0)","Europop"
8889,"ObjectId(5714dec325ac0d8aee3827a0)","Pop music"
8890,"ObjectId(5714dec325ac0d8aee3827a1)","Pop music"
8891,"ObjectId(5714dec325ac0d8aee3827a2)","Europop"
8892,"ObjectId(5714dec325ac0d8aee3827a3)","Pop music"
8894,"ObjectId(5714dec325ac0d8aee3827a5)","Baroque pop"
8899,"ObjectId(5714dec325ac0d8aee3827aa)","Pop music"
8902,"ObjectId(5714dec325ac0d8aee3827ad)","Europop"
8904,"ObjectId(5714dec325ac0d8aee3827af)","Pop music"
8904,"ObjectId(5714dec325ac0d8aee3827af)","Europop"
8905,"ObjectId(5714dec325ac0d8aee3827b0)","Europop"
8907,"ObjectId(5714dec325ac0d8aee3827b2)","Pop music"
8908,"ObjectId(5714dec325ac0d8aee3827b3)","Europop"
8910,"ObjectId(5714dec325ac0d8aee3827b5)","Pop music"
8910,"ObjectId(5714dec325ac0d8aee3827b5)","Europop"
8911,"ObjectId(5714dec325ac0d8aee3827b6)","Pop music"
8911,"ObjectId(5714dec325ac0d8aee3827b6)","Teen pop"
8912,"ObjectId(5714dec325ac0d8aee3827b7)","Pop music"
8914,"ObjectId(5714dec325ac0d8aee3827b9)","Pop music"
8914,"ObjectId(5714dec325ac0d8aee3827b9)","Europop"
8915,"ObjectId(5714dec325ac0d8aee3827ba)","Synthpop"
8915,"ObjectId(5714dec325ac0d8aee3827ba)","Europop"
8920,"ObjectId(5714dec325ac0d8aee3827bf)","Europop"
8920,"ObjectId(5714dec325ac0d8aee3827bf)","Pop music"
8922,"ObjectId(5714dec325ac0d8aee3827c1)","Pop music"
8923,"ObjectId(5714dec325ac0d8aee3827c2)","Pop music"
8923,"ObjectId(5714dec325ac0d8aee3827c2)","Europop"
8924,"ObjectId(5714dec325ac0d8aee3827c3)","Synthpop"
8925,"ObjectId(5714dec325ac0d8aee3827c4)","Pop music"
8927,"ObjectId(5714dec325ac0d8aee3827c6)","Synthpop"
8928,"ObjectId(5714dec325ac0d8aee3827c7)","Europop"
8928,"ObjectId(5714dec325ac0d8aee3827c7)","Pop music"
8932,"ObjectId(5714dec325ac0d8aee3827cb)","Pop music"
8932,"ObjectId(5714dec325ac0d8aee3827cb)","Europop"
8941,"ObjectId(5714dec325ac0d8aee3827d4)","Pop music"
8941,"ObjectId(5714dec325ac0d8aee3827d4)","Europop"
8945,"ObjectId(5714dec325ac0d8aee3827d8)","Pop music"
8945,"ObjectId(5714dec325ac0d8aee3827d8)","Europop"
8948,"ObjectId(5714dec325ac0d8aee3827db)","Pop music"
8948,"ObjectId(5714dec325ac0d8aee3827db)","Europop"
8949,"ObjectId(5714dec325ac0d8aee3827dc)","Pop music"
8953,"ObjectId(5714dec325ac0d8aee3827e0)","Pop music"
8953,"ObjectId(5714dec325ac0d8aee3827e0)","Europop"
8957,"ObjectId(5714dec325ac0d8aee3827e4)","Europop"
8957,"ObjectId(5714dec325ac0d8aee3827e4)","Pop music"
8960,"ObjectId(5714dec325ac0d8aee3827e7)","Pop music"
8960,"ObjectId(5714dec325ac0d8aee3827e7)","Europop"
8961,"ObjectId(5714dec325ac0d8aee3827e8)","Europop"
8961,"ObjectId(5714dec325ac0d8aee3827e8)","Pop music"
8964,"ObjectId(5714dec325ac0d8aee3827eb)","Pop music"
8964,"ObjectId(5714dec325ac0d8aee3827eb)","Europop"
8965,"ObjectId(5714dec325ac0d8aee3827ec)","Pop music"
8965,"ObjectId(5714dec325ac0d8aee3827ec)","Europop"
8967,"ObjectId(5714dec325ac0d8aee3827ee)","Pop music"
8967,"ObjectId(5714dec325ac0d8aee3827ee)","Europop"
8968,"ObjectId(5714dec325ac0d8aee3827ef)","Europop"
8968,"ObjectId(5714dec325ac0d8aee3827ef)","Pop music"
8969,"ObjectId(5714dec325ac0d8aee3827f0)","Pop music"
8970,"ObjectId(5714dec325ac0d8aee3827f1)","Europop"
8971,"ObjectId(5714dec325ac0d8aee3827f2)","Baroque pop"
8973,"ObjectId(5714dec325ac0d8aee3827f4)","Pop music"
8974,"ObjectId(5714dec325ac0d8aee3827f5)","Europop"
8977,"ObjectId(5714dec325ac0d8aee3827f8)","Pop music"
8977,"ObjectId(5714dec325ac0d8aee3827f8)","Europop"
8978,"ObjectId(5714dec325ac0d8aee3827f9)","Europop"
8979,"ObjectId(5714dec325ac0d8aee3827fa)","Pop music"
8980,"ObjectId(5714dec325ac0d8aee3827fb)","Europop"
8981,"ObjectId(5714dec325ac0d8aee3827fc)","Pop music"
8981,"ObjectId(5714dec325ac0d8aee3827fc)","Europop"
8982,"ObjectId(5714dec325ac0d8aee3827fd)","Pop music"
8982,"ObjectId(5714dec325ac0d8aee3827fd)","Teen pop"
8983,"ObjectId(5714dec325ac0d8aee3827fe)","Pop music"
8984,"ObjectId(5714dec325ac0d8aee3827ff)","Pop music"
8984,"ObjectId(5714dec325ac0d8aee3827ff)","Europop"
8985,"ObjectId(5714dec325ac0d8aee382800)","Synthpop"
8985,"ObjectId(5714dec325ac0d8aee382800)","Europop"
8986,"ObjectId(5714dec325ac0d8aee382801)","Europop"
8986,"ObjectId(5714dec325ac0d8aee382801)","Pop music"
8987,"ObjectId(5714dec325ac0d8aee382802)","Pop music"
8988,"ObjectId(5714dec325ac0d8aee382803)","Pop music"
8989,"ObjectId(5714dec325ac0d8aee382804)","Synthpop"
8991,"ObjectId(5714dec325ac0d8aee382806)","Pop music"
8993,"ObjectId(5714dec325ac0d8aee382808)","Pop music"
8993,"ObjectId(5714dec325ac0d8aee382808)","Europop"
8994,"ObjectId(5714dec325ac0d8aee382809)","Pop music"
8995,"ObjectId(5714dec325ac0d8aee38280a)","Europop"
8995,"ObjectId(5714dec325ac0d8aee38280a)","Pop music"
8998,"ObjectId(5714dec325ac0d8aee38280d)","Pop music"
8998,"ObjectId(5714dec325ac0d8aee38280d)","Europop"
8999,"ObjectId(5714dec325ac0d8aee38280e)","Pop music"
8999,"ObjectId(5714dec325ac0d8aee38280e)","Europop"
9001,"ObjectId(5714dec325ac0d8aee382810)","Pop music"
9001,"ObjectId(5714dec325ac0d8aee382810)","Europop"
9002,"ObjectId(5714dec325ac0d8aee382811)","Europop"
9002,"ObjectId(5714dec325ac0d8aee382811)","Pop music"
9003,"ObjectId(5714dec325ac0d8aee382812)","Pop music"
9004,"ObjectId(5714dec325ac0d8aee382813)","Europop"
9005,"ObjectId(5714dec325ac0d8aee382814)","Baroque pop"
9007,"ObjectId(5714dec325ac0d8aee382816)","Pop music"
9008,"ObjectId(5714dec325ac0d8aee382817)","Europop"
9010,"ObjectId(5714dec325ac0d8aee382819)","Pop music"
9010,"ObjectId(5714dec325ac0d8aee382819)","Europop"
9011,"ObjectId(5714dec325ac0d8aee38281a)","Europop"
9012,"ObjectId(5714dec325ac0d8aee38281b)","Pop music"
9013,"ObjectId(5714dec325ac0d8aee38281c)","Europop"
9015,"ObjectId(5714dec325ac0d8aee38281e)","Pop music"
9015,"ObjectId(5714dec325ac0d8aee38281e)","Europop"
9016,"ObjectId(5714dec325ac0d8aee38281f)","Pop music"
9016,"ObjectId(5714dec325ac0d8aee38281f)","Teen pop"
9017,"ObjectId(5714dec325ac0d8aee382820)","Pop music"
9018,"ObjectId(5714dec325ac0d8aee382821)","Pop music"
9018,"ObjectId(5714dec325ac0d8aee382821)","Europop"
9020,"ObjectId(5714dec325ac0d8aee382823)","Synthpop"
9020,"ObjectId(5714dec325ac0d8aee382823)","Europop"
9021,"ObjectId(5714dec325ac0d8aee382824)","Europop"
9021,"ObjectId(5714dec325ac0d8aee382824)","Pop music"
9022,"ObjectId(5714dec325ac0d8aee382825)","Pop music"
9022,"ObjectId(5714dec325ac0d8aee382825)","Europop"
9023,"ObjectId(5714dec325ac0d8aee382826)","Pop music"
9025,"ObjectId(5714dec325ac0d8aee382828)","Pop music"
9026,"ObjectId(5714dec325ac0d8aee382829)","Synthpop"
9420,"ObjectId(5714dec325ac0d8aee3829b3)","Dance-pop"
9420,"ObjectId(5714dec325ac0d8aee3829b3)","Synthpop"
9421,"ObjectId(5714dec325ac0d8aee3829b4)","Dance-pop"
9430,"ObjectId(5714dec325ac0d8aee3829bd)","Sophisti-pop"
9497,"ObjectId(5714dec325ac0d8aee382a00)","Pop music"
9498,"ObjectId(5714dec325ac0d8aee382a01)","Synthpop"
9712,"ObjectId(5714dec325ac0d8aee382ad7)","Power pop"
15982,"ObjectId(5714dec325ac0d8aee384355)","Dance-pop"
15995,"ObjectId(5714dec325ac0d8aee384362)","Europop"
15995,"ObjectId(5714dec325ac0d8aee384362)","Dance-pop"
15996,"ObjectId(5714dec325ac0d8aee384363)","Pop music"
15999,"ObjectId(5714dec325ac0d8aee384366)","Dance-pop"
16002,"ObjectId(5714dec325ac0d8aee384369)","Europop"
16002,"ObjectId(5714dec325ac0d8aee384369)","Dance-pop"
16003,"ObjectId(5714dec325ac0d8aee38436a)","Pop music"
16026,"ObjectId(5714dec325ac0d8aee384381)","Pop music"
16060,"ObjectId(5714dec325ac0d8aee3843a3)","Europop"
16060,"ObjectId(5714dec325ac0d8aee3843a3)","Dance-pop"
16065,"ObjectId(5714dec325ac0d8aee3843a8)","Dance-pop"
16066,"ObjectId(5714dec325ac0d8aee3843a9)","Pop music"
16071,"ObjectId(5714dec325ac0d8aee3843ae)","Pop music"
16075,"ObjectId(5714dec325ac0d8aee3843b2)","Dance-pop"
16076,"ObjectId(5714dec325ac0d8aee3843b3)","Europop"
16076,"ObjectId(5714dec325ac0d8aee3843b3)","Dance-pop"
16081,"ObjectId(5714dec325ac0d8aee3843b8)","Pop music"
16085,"ObjectId(5714dec325ac0d8aee3843bc)","Pop music"
16118,"ObjectId(5714dec325ac0d8aee3843dd)","Dance-pop"
16130,"ObjectId(5714dec325ac0d8aee3843e9)","Europop"
16130,"ObjectId(5714dec325ac0d8aee3843e9)","Dance-pop"
