"X","X_id","genre"
119981,"ObjectId(5714dec525ac0d8aee39d994)","Soul music"
119984,"ObjectId(5714dec525ac0d8aee39d997)","Soul music"
120013,"ObjectId(5714dec525ac0d8aee39d9b4)","Soul music"
120027,"ObjectId(5714dec525ac0d8aee39d9c2)","Southern soul"
120028,"ObjectId(5714dec525ac0d8aee39d9c3)","Soul music"
120032,"ObjectId(5714dec525ac0d8aee39d9c7)","Soul music"
120033,"ObjectId(5714dec525ac0d8aee39d9c8)","Soul music"
120035,"ObjectId(5714dec525ac0d8aee39d9ca)","Soul music"
120036,"ObjectId(5714dec525ac0d8aee39d9cb)","Soul music"
120037,"ObjectId(5714dec525ac0d8aee39d9cc)","Soul music"
120038,"ObjectId(5714dec525ac0d8aee39d9cd)","Soul music"
120040,"ObjectId(5714dec525ac0d8aee39d9cf)","Soul music"
120041,"ObjectId(5714dec525ac0d8aee39d9d0)","Soul music"
120042,"ObjectId(5714dec525ac0d8aee39d9d1)","Soul music"
120044,"ObjectId(5714dec525ac0d8aee39d9d3)","Soul music"
120046,"ObjectId(5714dec525ac0d8aee39d9d5)","Soul music"
120047,"ObjectId(5714dec525ac0d8aee39d9d6)","Soul music"
120049,"ObjectId(5714dec525ac0d8aee39d9d8)","Soul music"
120050,"ObjectId(5714dec525ac0d8aee39d9d9)","Soul music"
120052,"ObjectId(5714dec525ac0d8aee39d9db)","Soul music"
120053,"ObjectId(5714dec525ac0d8aee39d9dc)","Soul music"
120054,"ObjectId(5714dec525ac0d8aee39d9dd)","Soul music"
120055,"ObjectId(5714dec525ac0d8aee39d9de)","Soul music"
120062,"ObjectId(5714dec525ac0d8aee39d9e5)","Soul music"
120065,"ObjectId(5714dec525ac0d8aee39d9e8)","Psychedelic soul"
120073,"ObjectId(5714dec525ac0d8aee39d9f0)","Psychedelic soul"
120088,"ObjectId(5714dec525ac0d8aee39d9ff)","Soul music"
120091,"ObjectId(5714dec525ac0d8aee39da02)","Soul music"
120092,"ObjectId(5714dec525ac0d8aee39da03)","Soul music"
120093,"ObjectId(5714dec525ac0d8aee39da04)","Soul music"
120094,"ObjectId(5714dec525ac0d8aee39da05)","Soul music"
120097,"ObjectId(5714dec525ac0d8aee39da08)","Soul music"
120099,"ObjectId(5714dec525ac0d8aee39da0a)","Soul music"
120100,"ObjectId(5714dec525ac0d8aee39da0b)","Southern soul"
120101,"ObjectId(5714dec525ac0d8aee39da0c)","Neo soul"
120105,"ObjectId(5714dec525ac0d8aee39da10)","Soul music"
120112,"ObjectId(5714dec525ac0d8aee39da17)","Soul music"
120113,"ObjectId(5714dec525ac0d8aee39da18)","Soul music"
120119,"ObjectId(5714dec525ac0d8aee39da1e)","Soul music"
120123,"ObjectId(5714dec525ac0d8aee39da22)","Soul music"
120125,"ObjectId(5714dec525ac0d8aee39da24)","Soul music"
120126,"ObjectId(5714dec525ac0d8aee39da25)","Soul music"
120127,"ObjectId(5714dec525ac0d8aee39da26)","Neo soul"
120128,"ObjectId(5714dec525ac0d8aee39da27)","Psychedelic soul"
120129,"ObjectId(5714dec525ac0d8aee39da28)","Soul music"
120131,"ObjectId(5714dec525ac0d8aee39da2a)","Soul music"
120132,"ObjectId(5714dec525ac0d8aee39da2b)","Soul music"
120134,"ObjectId(5714dec525ac0d8aee39da2d)","Soul music"
120135,"ObjectId(5714dec525ac0d8aee39da2e)","Soul music"
120136,"ObjectId(5714dec525ac0d8aee39da2f)","Soul music"
120137,"ObjectId(5714dec525ac0d8aee39da30)","Soul music"
120139,"ObjectId(5714dec525ac0d8aee39da32)","Soul music"
120140,"ObjectId(5714dec525ac0d8aee39da33)","Soul music"
120144,"ObjectId(5714dec525ac0d8aee39da37)","Soul music"
120146,"ObjectId(5714dec525ac0d8aee39da39)","Soul music"
120147,"ObjectId(5714dec525ac0d8aee39da3a)","Southern soul"
120148,"ObjectId(5714dec525ac0d8aee39da3b)","Soul music"
120159,"ObjectId(5714dec525ac0d8aee39da46)","Soul music"
120163,"ObjectId(5714dec525ac0d8aee39da4a)","Soul music"
120166,"ObjectId(5714dec525ac0d8aee39da4d)","Soul music"
120171,"ObjectId(5714dec525ac0d8aee39da52)","Soul music"
120178,"ObjectId(5714dec525ac0d8aee39da59)","Southern soul"
120189,"ObjectId(5714dec525ac0d8aee39da64)","Soul music"
120193,"ObjectId(5714dec525ac0d8aee39da68)","Soul music"
120194,"ObjectId(5714dec525ac0d8aee39da69)","Soul music"
120196,"ObjectId(5714dec525ac0d8aee39da6b)","Soul music"
120206,"ObjectId(5714dec525ac0d8aee39da75)","Soul music"
120209,"ObjectId(5714dec525ac0d8aee39da78)","Soul music"
120225,"ObjectId(5714dec525ac0d8aee39da88)","Soul music"
120584,"ObjectId(5714dec525ac0d8aee39dbef)","Soul music"
125288,"ObjectId(5714dec525ac0d8aee39ee4c)","Soul music"
125319,"ObjectId(5714dec525ac0d8aee39ee6b)","Soul music"
125324,"ObjectId(5714dec525ac0d8aee39ee70)","Soul music"
125327,"ObjectId(5714dec525ac0d8aee39ee73)","Soul music"
125347,"ObjectId(5714dec525ac0d8aee39ee87)","Soul music"
126096,"ObjectId(5714dec525ac0d8aee39f174)","Soul music"
126193,"ObjectId(5714dec525ac0d8aee39f1d5)","Soul music"
126199,"ObjectId(5714dec525ac0d8aee39f1db)","Soul music"
126628,"ObjectId(5714dec525ac0d8aee39f388)","Soul music"
128634,"ObjectId(5714dec525ac0d8aee39fb5e)","Soul music"
130332,"ObjectId(5714dec525ac0d8aee3a0200)","Soul music"
136740,"ObjectId(5714dec525ac0d8aee3a1b05)","Soul music"
138156,"ObjectId(5714dec525ac0d8aee3a208d)","Soul music"
138159,"ObjectId(5714dec525ac0d8aee3a2090)","Soul music"
139179,"ObjectId(5714dec525ac0d8aee3a248c)","Northern soul"
139188,"ObjectId(5714dec525ac0d8aee3a2495)","Northern soul"
145350,"ObjectId(5714dec625ac0d8aee3a3ca7)","Soul music"
146133,"ObjectId(5714dec625ac0d8aee3a3fb6)","Soul music"
146136,"ObjectId(5714dec625ac0d8aee3a3fb9)","Soul music"
146148,"ObjectId(5714dec625ac0d8aee3a3fc5)","Soul music"
146150,"ObjectId(5714dec625ac0d8aee3a3fc7)","Soul music"
146166,"ObjectId(5714dec625ac0d8aee3a3fd7)","Soul music"
152102,"ObjectId(5714dec625ac0d8aee3a5707)","Soul music"
152568,"ObjectId(5714dec625ac0d8aee3a58d9)","Soul music"
153892,"ObjectId(5714dec625ac0d8aee3a5e05)","Soul music"
153962,"ObjectId(5714dec625ac0d8aee3a5e4b)","Soul music"
153993,"ObjectId(5714dec625ac0d8aee3a5e6a)","Soul music"
154037,"ObjectId(5714dec625ac0d8aee3a5e96)","Soul music"
154086,"ObjectId(5714dec625ac0d8aee3a5ec7)","Soul music"
154132,"ObjectId(5714dec625ac0d8aee3a5ef5)","Soul music"
154189,"ObjectId(5714dec625ac0d8aee3a5f2e)","Soul music"
154279,"ObjectId(5714dec625ac0d8aee3a5f88)","Soul music"
154295,"ObjectId(5714dec625ac0d8aee3a5f98)","Soul music"
154438,"ObjectId(5714dec625ac0d8aee3a6027)","Soul music"
154536,"ObjectId(5714dec625ac0d8aee3a6089)","Soul music"
154551,"ObjectId(5714dec625ac0d8aee3a6098)","Soul music"
154569,"ObjectId(5714dec625ac0d8aee3a60aa)","Soul music"
154594,"ObjectId(5714dec625ac0d8aee3a60c3)","Soul music"
154615,"ObjectId(5714dec625ac0d8aee3a60d8)","Soul music"
154689,"ObjectId(5714dec625ac0d8aee3a6122)","Soul music"
154853,"ObjectId(5714dec625ac0d8aee3a61c6)","Soul music"
154892,"ObjectId(5714dec625ac0d8aee3a61ed)","Soul music"
154918,"ObjectId(5714dec625ac0d8aee3a6207)","Soul music"
154947,"ObjectId(5714dec625ac0d8aee3a6224)","Soul music"
154996,"ObjectId(5714dec625ac0d8aee3a6255)","Soul music"
154999,"ObjectId(5714dec625ac0d8aee3a6258)","Soul music"
156189,"ObjectId(5714dec625ac0d8aee3a66fe)","Soul music"
159028,"ObjectId(5714dec625ac0d8aee3a7215)","Soul music"
159105,"ObjectId(5714dec625ac0d8aee3a7262)","Soul music"
159105,"ObjectId(5714dec625ac0d8aee3a7262)","Memphis soul"
159120,"ObjectId(5714dec625ac0d8aee3a7271)","Soul music"
