"X","X_id","genre"
103578,"ObjectId(5714dec525ac0d8aee399981)","Rhythm and blues"
104164,"ObjectId(5714dec525ac0d8aee399bcb)","Blue-eyed soul"
104217,"ObjectId(5714dec525ac0d8aee399c00)","Blue-eyed soul"
104242,"ObjectId(5714dec525ac0d8aee399c19)","Blues"
105381,"ObjectId(5714dec525ac0d8aee39a08c)","Blue-eyed soul"
107705,"ObjectId(5714dec525ac0d8aee39a9a0)","Rhythm and blues"
118507,"ObjectId(5714dec525ac0d8aee39d3d2)","Rhythm and blues"
118551,"ObjectId(5714dec525ac0d8aee39d3fe)","Rhythm and blues"
118570,"ObjectId(5714dec525ac0d8aee39d411)","Blues"
119750,"ObjectId(5714dec525ac0d8aee39d8ad)","Rhythm and blues"
119753,"ObjectId(5714dec525ac0d8aee39d8b0)","Rhythm and blues"
119758,"ObjectId(5714dec525ac0d8aee39d8b5)","Rhythm and blues"
119760,"ObjectId(5714dec525ac0d8aee39d8b7)","Rhythm and blues"
119766,"ObjectId(5714dec525ac0d8aee39d8bd)","Rhythm and blues"
119768,"ObjectId(5714dec525ac0d8aee39d8bf)","Rhythm and blues"
119771,"ObjectId(5714dec525ac0d8aee39d8c2)","Rhythm and blues"
119771,"ObjectId(5714dec525ac0d8aee39d8c2)","Blues"
119778,"ObjectId(5714dec525ac0d8aee39d8c9)","Blues"
119785,"ObjectId(5714dec525ac0d8aee39d8d0)","Rhythm and blues"
119785,"ObjectId(5714dec525ac0d8aee39d8d0)","Blue-eyed soul"
119790,"ObjectId(5714dec525ac0d8aee39d8d5)","Rhythm and blues"
119791,"ObjectId(5714dec525ac0d8aee39d8d6)","Rhythm and blues"
119792,"ObjectId(5714dec525ac0d8aee39d8d7)","Rhythm and blues"
119796,"ObjectId(5714dec525ac0d8aee39d8db)","Rhythm and blues"
119797,"ObjectId(5714dec525ac0d8aee39d8dc)","Rhythm and blues"
119803,"ObjectId(5714dec525ac0d8aee39d8e2)","Rhythm and blues"
119811,"ObjectId(5714dec525ac0d8aee39d8ea)","Rhythm and blues"
119811,"ObjectId(5714dec525ac0d8aee39d8ea)","Blue-eyed soul"
119818,"ObjectId(5714dec525ac0d8aee39d8f1)","Blues"
119818,"ObjectId(5714dec525ac0d8aee39d8f1)","Rhythm and blues"
119835,"ObjectId(5714dec525ac0d8aee39d902)","Rhythm and blues"
119835,"ObjectId(5714dec525ac0d8aee39d902)","Blue-eyed soul"
119836,"ObjectId(5714dec525ac0d8aee39d903)","Blues"
119843,"ObjectId(5714dec525ac0d8aee39d90a)","Rhythm and blues"
119855,"ObjectId(5714dec525ac0d8aee39d916)","Rhythm and blues"
119889,"ObjectId(5714dec525ac0d8aee39d938)","Rhythm and blues"
119924,"ObjectId(5714dec525ac0d8aee39d95b)","Rhythm and blues"
119973,"ObjectId(5714dec525ac0d8aee39d98c)","Classic female blues"
119984,"ObjectId(5714dec525ac0d8aee39d997)","Rhythm and blues"
120005,"ObjectId(5714dec525ac0d8aee39d9ac)","Soul blues"
120009,"ObjectId(5714dec525ac0d8aee39d9b0)","Rhythm and blues"
120012,"ObjectId(5714dec525ac0d8aee39d9b3)","Rhythm and blues"
120027,"ObjectId(5714dec525ac0d8aee39d9c2)","Rhythm and blues"
120028,"ObjectId(5714dec525ac0d8aee39d9c3)","Rhythm and blues"
120029,"ObjectId(5714dec525ac0d8aee39d9c4)","Rhythm and blues"
120034,"ObjectId(5714dec525ac0d8aee39d9c9)","Rhythm and blues"
120042,"ObjectId(5714dec525ac0d8aee39d9d1)","Blues"
120044,"ObjectId(5714dec525ac0d8aee39d9d3)","Rhythm and blues"
120047,"ObjectId(5714dec525ac0d8aee39d9d6)","Rhythm and blues"
120075,"ObjectId(5714dec525ac0d8aee39d9f2)","Rhythm and blues"
120081,"ObjectId(5714dec525ac0d8aee39d9f8)","Rhythm and blues"
120091,"ObjectId(5714dec525ac0d8aee39da02)","Rhythm and blues"
120092,"ObjectId(5714dec525ac0d8aee39da03)","Rhythm and blues"
120095,"ObjectId(5714dec525ac0d8aee39da06)","Rhythm and blues"
120096,"ObjectId(5714dec525ac0d8aee39da07)","Rhythm and blues"
120100,"ObjectId(5714dec525ac0d8aee39da0b)","Rhythm and blues"
120113,"ObjectId(5714dec525ac0d8aee39da18)","Rhythm and blues"
120114,"ObjectId(5714dec525ac0d8aee39da19)","Rhythm and blues"
120118,"ObjectId(5714dec525ac0d8aee39da1d)","Rhythm and blues"
120124,"ObjectId(5714dec525ac0d8aee39da23)","Rhythm and blues"
120129,"ObjectId(5714dec525ac0d8aee39da28)","Rhythm and blues"
120131,"ObjectId(5714dec525ac0d8aee39da2a)","Rhythm and blues"
120133,"ObjectId(5714dec525ac0d8aee39da2c)","Rhythm and blues"
120143,"ObjectId(5714dec525ac0d8aee39da36)","Rhythm and blues"
120145,"ObjectId(5714dec525ac0d8aee39da38)","Rhythm and blues"
120147,"ObjectId(5714dec525ac0d8aee39da3a)","Rhythm and blues"
120148,"ObjectId(5714dec525ac0d8aee39da3b)","Rhythm and blues"
120149,"ObjectId(5714dec525ac0d8aee39da3c)","Rhythm and blues"
120166,"ObjectId(5714dec525ac0d8aee39da4d)","Rhythm and blues"
120174,"ObjectId(5714dec525ac0d8aee39da55)","Rhythm and blues"
120178,"ObjectId(5714dec525ac0d8aee39da59)","Rhythm and blues"
120193,"ObjectId(5714dec525ac0d8aee39da68)","Rhythm and blues"
120194,"ObjectId(5714dec525ac0d8aee39da69)","Rhythm and blues"
120206,"ObjectId(5714dec525ac0d8aee39da75)","Rhythm and blues"
120209,"ObjectId(5714dec525ac0d8aee39da78)","Soul blues"
120214,"ObjectId(5714dec525ac0d8aee39da7d)","Rhythm and blues"
122083,"ObjectId(5714dec525ac0d8aee39e1ca)","Talking blues"
122280,"ObjectId(5714dec525ac0d8aee39e28f)","Talking blues"
123550,"ObjectId(5714dec525ac0d8aee39e782)","Rhythm and blues"
125288,"ObjectId(5714dec525ac0d8aee39ee4c)","Rhythm and blues"
125319,"ObjectId(5714dec525ac0d8aee39ee6b)","Rhythm and blues"
125319,"ObjectId(5714dec525ac0d8aee39ee6b)","Blues"
125324,"ObjectId(5714dec525ac0d8aee39ee70)","Rhythm and blues"
125324,"ObjectId(5714dec525ac0d8aee39ee70)","Blues"
125327,"ObjectId(5714dec525ac0d8aee39ee73)","Rhythm and blues"
125347,"ObjectId(5714dec525ac0d8aee39ee87)","Rhythm and blues"
126193,"ObjectId(5714dec525ac0d8aee39f1d5)","Rhythm and blues"
126199,"ObjectId(5714dec525ac0d8aee39f1db)","Blues"
126628,"ObjectId(5714dec525ac0d8aee39f388)","Rhythm and blues"
126628,"ObjectId(5714dec525ac0d8aee39f388)","Blues"
132142,"ObjectId(5714dec525ac0d8aee3a0912)","Talking blues"
135115,"ObjectId(5714dec525ac0d8aee3a14af)","Rhythm and blues"
137037,"ObjectId(5714dec525ac0d8aee3a1c2e)","Blues"
137260,"ObjectId(5714dec525ac0d8aee3a1d0d)","Rhythm and blues"
138159,"ObjectId(5714dec525ac0d8aee3a2090)","Rhythm and blues"
138169,"ObjectId(5714dec525ac0d8aee3a209a)","Rhythm and blues"
142797,"ObjectId(5714dec625ac0d8aee3a32ae)","Rhythm and blues"
145820,"ObjectId(5714dec625ac0d8aee3a3e7d)","Rhythm and blues"
146175,"ObjectId(5714dec625ac0d8aee3a3fe0)","Blues"
152094,"ObjectId(5714dec625ac0d8aee3a56ff)","Blues"
